neutrons,muons,gamma,integration_time.s.,V_in.Volt.,temperature_in..C.,temperature_ext..C.,ur...,pressure.hPa.,N_jung,fi,fp,Nc,Nc_SGF,SM
669,3481,0,3620,14.3,25.9,0,0,1007.2,154.086,0.995041727143846,0.9882216503223219,657.8422693064979,659.6354787854905,0.22397999089186926
708,3312,0,3617,14.3,25.9,0,0,1005.6,153.602,0.9981771042609254,0.9762776418015117,689.9445765292675,660.6834140488918,0.22260336701583447
706,3714,0,3611,14.2,26.4,0,0,1004.4,154.296,0.9936874550778159,0.9674144672167386,678.683179673448,661.0435509037081,0.2221325766357917
723,3599,0,3612,14.3,25.8,0,0,1002.6,154.36,0.993275457169517,0.9542703480647413,685.2979476395825,659.0251470714211,0.22478638744885782
689,3501,0,3613,14.1,25.2,0,0,1001.8,153.442,0.9992179427320202,0.9484859866261875,652.9957650078043,659.7262601811854,0.22386033887317333
675,3337,0,3614,13.4,22.6,0,0,1000.6,153.159,1.0010642506720902,0.9398751196650583,635.0908831151688,659.2716918246549,0.22446022939002394
728,3518,0,3620,13.1,20.7,0,0,1000.5,153.206,1.000757147687993,0.9391610859412965,684.2269394587317,659.5682592791824,0.22406863646363323
716,3266,0,3614,13.2,19.3,0,0,1000,154.216,0.9942029333447026,0.9355990459769723,666.0055262164848,659.6108109527928,0.22401251672752284
711,3488,0,3620,13.1,18.5,0,0,1000.2,153.372,0.999673992441167,0.937022237878691,666.0056174594533,659.63214445438,0.2239843870568356
662,3520,0,3611,13,17.7,0,0,1000.5,153.503,0.9988208671406206,0.9391610859412965,620.9915429419335,656.3335283963205,0.2283839689350951
698,3382,0,3636,12.8,16.8,0,0,998.7,153.794,0.9969309567908153,0.9264008413565255,644.6432586474733,655.5307094069757,0.22947023093423802
692,3492,0,3613,12.9,15.5,0,0,998.6,154.7,0.9910924341867271,0.9256970441938923,634.8763250999115,656.2057283657869,0.22855647929660533
696,3523,0,3615,13.1,15,0,0,998.9,154.705,0.9910604024995098,0.9278100413560686,639.9829919484848,655.794179795406,0.22911306226800837
689,3428,0,3619,12.9,14.2,0,0,999.4,154.277,0.9938098327598195,0.9313424267949194,637.7227331150613,654.6868495106195,0.230618674785674
679,3175,0,3619,12.8,12.8,0,0,998.9,154.53,0.9921827448954033,0.9278100413560686,625.0582801168694,654.9604398282936,0.23024558399821574
741,3524,0,3613,12.9,11.8,0,0,999,153.871,0.9964320734166064,0.9285154450069333,685.5751044200928,655.1253831568866,0.23002100178635743
706,3388,0,3619,12.9,11,0,0,999,153.687,0.9976250403006542,0.9285154450069333,653.9750423208441,654.2256287478203,0.23124927182009142
711,3425,0,3620,12.6,10.6,0,0,999.2,153.966,0.9958172555543864,0.9299278616480541,658.4131680564961,652.6619855164099,0.2334025629728443
718,3246,0,3610,12.8,13.1,0,0,999.5,153.817,0.9967818873641188,0.9320505160791289,667.0586700808875,650.767817120748,0.23604337499081587
652,2953,0,698,12.7,23.2,0,0,1000.3,153.796,0.996917992462006,0.9377346454600686,609.5186402196078,651.5737010787259,0.23491545397195238
711,3475,0,3612,13.8,28.4,0,0,1000.5,155.497,0.9860125891090288,0.9391610859412965,658.4035289509311,651.1738738763049,0.23547424108113596
710,3463,0,3613,13.9,30.7,0,0,1000.8,155.631,0.9851636214423005,0.9413048161410063,658.4108757008923,651.8083203235658,0.23458830028307107
692,3620,0,3612,14,31.5,0,0,1000.8,155.363,0.9868630212385617,0.9413048161410063,642.825729016219,651.5636546454673,0.23492947500482989
726,3514,0,3614,14.3,31.5,0,0,1000.4,155.874,0.9836277991755307,0.9384475946770042,670.158361232635,651.2467310087569,0.2353722988034884
694,3506,0,3616,13.3,29.2,0,0,999.8,156.605,0.9790364264786352,0.9341780156837055,634.7284484818949,651.9889987731004,0.2343367354716928
761,3699,0,3610,13.2,29.1,0,0,999.6,155.957,0.9831043144500514,0.9327591437157425,697.836648821088,652.2658756522596,0.23395185964894696
699,3655,0,3610,13.2,28.4,0,0,999,156.176,0.981725742551267,0.9285154450069333,637.1717127891064,652.4268986440198,0.23372837735055718
689,3611,0,3627,13.2,26,0,0,998.9,156.517,0.9795868791804511,0.9278100413560686,626.2118040472666,653.3209917612982,0.2324921280120992
784,3317,0,3613,12.9,21.8,0,0,998.7,156.267,0.9811540476792072,0.9264008413565255,712.6104772519764,656.0285512633723,0.22879589790289423
701,3571,0,3615,13.1,19.5,0,0,998.9,156.11,0.9821407953922661,0.9278100413560686,638.7793044852567,656.7938208583239,0.22776392801027065
742,3552,0,3609,13,18,0,0,999.2,155.825,0.9839371061683727,0.9299278616480541,678.9229726184143,657.1292013442579,0.22731341155425722
674,3577,0,3613,12.8,17,0,0,999.5,156.124,0.9820527245566771,0.9320505160791289,616.9275326507368,656.9361901073474,0.22757255391603626
669,3484,0,3615,13,16.1,0,0,999.6,156.189,0.9816440310693242,0.9327591437157425,612.5614512762542,658.4744421039168,0.2255169514910231
699,3459,0,3616,12.7,15.5,0,0,999.6,156.583,0.9791739816499024,0.9327591437157425,638.4201057860756,659.5643267505587,0.2240738237600278
768,3412,0,3616,12.8,15.1,0,0,999.7,156.041,0.98257508967955,0.9334683101140635,704.4116801459281,659.4841746304805,0.22417958126375687
737,3454,0,3607,12.9,14.3,0,0,999.6,156.59,0.979130209902846,0.9327591437157425,673.0966876011179,659.129915430022,0.2246477192489177
714,3333,0,3608,12.9,13,0,0,999.7,156.546,0.979405411627807,0.9334683101140635,652.7701549592674,658.7961165660117,0.22508987805024233
750,3418,0,3609,12.4,11,0,0,1000.4,155.785,0.9841897459234629,0.9384475946770042,692.7078748257343,659.0928079030457,0.22469682206332903
743,3502,0,3610,12.9,10.2,0,0,1000.4,155.23,0.9877085587108592,0.9384475946770042,688.6961518249236,659.0026591306146,0.22481616499799675
702,3443,0,3608,12.9,9.4,0,0,1000.8,155.235,0.9876767453775672,0.9413048161410063,652.6528238044937,658.9785712032823,0.22484806635608623
690,3367,0,3609,12.9,9,0,0,1001.3,155.822,0.9839560496507981,0.9448885792798453,641.5128953415626,659.0409989561317,0.22476539987906277
708,3432,0,3606,12.8,14.9,0,0,1001.6,156.088,0.9822792243393897,0.9470453830625888,658.6262070365553,659.6732571724463,0.22393018891346506
703,3547,0,3611,13.4,21.1,0,0,1002.3,156.09,0.9822666382771905,0.9520970901266579,657.4548852466419,658.542480992422,0.22542653920705996
703,3622,0,3612,13.1,21.1,0,0,1003.3,156.817,0.9777128727668981,0.9593605943660969,659.399379524136,657.4758312215313,0.22684889619465945
670,3649,0,3616,13.5,19.3,0,0,1004.2,157.375,0.9742462244237436,0.9659451142177483,630.515814953226,658.6812244253497,0.22524230541222226
702,3327,0,3612,13.4,19.3,0,0,1004.6,157.433,0.9738873017009564,0.9688860553305452,662.3972499092469,657.2331851876818,0.22717394526508544
685,3555,0,3611,12.9,16.9,0,0,1005,156.669,0.9786364856397032,0.9718359505076067,651.4857716678131,655.7129941535949,0.2292230493413598
708,3377,0,3614,12.8,15.1,0,0,1005,157.182,0.9754424779471357,0.9718359505076067,671.1628079466449,654.3166888041828,0.23112460811131433
706,3325,0,3607,12.6,15.6,0,0,1005,156.576,0.9792177573107416,0.9718359505076067,671.8571480705881,653.861375201377,0.2317487504391737
676,3456,0,3607,13,16.6,0,0,1004.7,156.545,0.9794116680103911,0.969622688617789,641.9700077647113,653.689687040909,0.23198462383682725
703,3466,0,3606,13.3,17.4,0,0,1005.3,155.847,0.9837982095817478,0.974054264391618,673.66580746479,652.518640269077,0.23360116474031492
682,3465,0,3615,13.5,17.6,0,0,1005.2,155.311,0.9871934349060058,0.9733142643863018,655.2993261975223,654.364188761995,0.2310596112798625
692,3411,0,3613,12.8,15.8,0,0,1005.4,155.125,0.9883771124492291,0.9747948270107053,666.7177082750904,652.4504652553572,0.2336956909999415
621,3389,0,3615,12.7,12.7,0,0,1005.5,156.253,0.9812419573940128,0.9755359526713118,594.4440575863147,651.9045325439168,0.2344543002791868
695,3409,0,3607,12.5,10.7,0,0,1005.9,156.202,0.9815623331883501,0.9785060942952961,667.5229838440798,652.8718787493249,0.2331121261256729
674,3391,0,3610,12.5,9.5,0,0,1006.6,155.463,0.9862282315965,0.983725618340492,653.8999564657267,652.4850794753482,0.23364769182744352
669,3488,0,3611,12.5,8.3,0,0,1007,155.343,0.9869900772399572,0.9867206944292943,651.5280845196434,652.7988703685035,0.23321310121137592
656,3506,0,3612,12.8,8,0,0,1007.6,155.445,0.986342433456764,0.9912304151446819,641.3663585823475,651.3776301857915,0.23518927721578742
653,3470,0,3614,12.6,7.5,0,0,1007.4,154.857,0.990087626446894,0.9897248894030891,639.884081379691,650.3184301492794,0.23667517700496393
697,3382,0,3615,12.5,7.4,0,0,1007.5,154.835,0.9902283047675697,0.9904773662240083,683.616710116853,648.1559712595747,0.2397441748587776
663,3472,0,3615,12.5,7.4,0,0,1007.3,155.076,0.9886894140207813,0.9889729842472935,648.2728607442078,648.2806909304711,0.23956586509949446
688,3308,0,3613,12.6,7.5,0,0,1006.9,155.751,0.9844045917437876,0.9859710715942871,667.7689817403237,648.6349820676553,0.23906021769084435
654,3450,0,3615,12.5,8.2,0,0,1006.7,155.984,0.9829341443268967,0.9844735339823752,632.8579135822871,648.2311260734963,0.23963670791928526
669,3360,0,3613,12.6,8.8,0,0,1006.7,156.663,0.9786739662121028,0.9844735339823752,644.5671955312289,649.5667017643138,0.23773662017687378
658,3290,0,3614,12.7,8.8,0,0,1006.8,156.795,0.9778500562434177,0.9852220182561982,633.9168091243625,651.7104063788952,0.23472476501550113
630,3395,0,3614,12.4,11.8,0,0,1007,157,0.9765732456604246,0.9867206944292943,607.0711696050481,651.0658262649979,0.23562552015924307
668,3333,0,3612,13,20.4,0,0,1007.5,157.836,0.9714006916589792,0.9904773662240083,642.7164662798739,651.0735961728877,0.2356146374858921
693,3486,0,3607,13.3,20.2,0,0,1007.9,156.371,0.9805014968804104,0.9934929988564917,675.0661111556656,653.0080903654509,0.23292387733620584
702,3439,0,3609,13.5,21.3,0,0,1008.2,156.998,0.976585686242415,0.9957607471445449,682.6568761935575,655.1480464667004,0.2299901645046431
632,3512,0,3609,13.8,25,0,0,1008.3,157.042,0.9763120666362289,0.9965178129609442,614.8806149402036,655.8568722668209,0.22902817205519888
658,3437,0,3614,14,25,0,0,1008.2,157.187,0.9754114498570916,0.9957607471445449,639.0998936266411,655.9023520188583,0.22896661259345374
711,3365,0,3616,14.2,23.9,0,0,1007.6,156.958,0.9768345644611085,0.9912304151446819,688.4386410403645,655.4568838773632,0.22957043021115386
719,3636,0,3608,14.3,23.7,0,0,1007.3,157.551,0.9731578953398371,0.9889729842472935,691.9849180187009,656.5343893082118,0.22811315081353134
672,3454,0,3610,12.9,22.2,0,0,1006.9,157.166,0.9755417811020619,0.9859710715942871,646.3672154003899,657.2515896643522,0.22714927121300704
695,3392,0,3611,13.9,23.9,0,0,1006.6,157.785,0.9717146722989299,0.983725618340492,664.3509287161664,657.1772151034821,0.2272490014031036
696,3520,0,3609,13.9,22.9,0,0,1006.1,157.495,0.9735039180208048,0.9799945545018041,664.0038627588053,658.1413030406147,0.22596025815178197
657,3490,0,3609,13.4,18.9,0,0,1006,157.881,0.9711238183738807,0.9792500415911245,624.7892869730197,659.0617502399186,0.22473792910875032
726,3447,0,3615,12.8,15,0,0,1006.6,157.522,0.973337054942717,0.983725618340492,695.1425288609746,661.0632784397039,0.22210682162323897
657,3453,0,3616,13.2,12.9,0,0,1007.3,156.858,0.9774573153341664,0.9889729842472935,635.1080229250886,661.6560146105741,0.22133461933425344
690,3455,0,3606,13,11.1,0,0,1008.1,156.5,0.9796932879788285,0.99500425647958,672.6113041925524,661.9214969848563,0.22098977916234916
663,3447,0,3608,13,9.3,0,0,1008.5,156.082,0.9823169844612875,0.9980336717975076,649.9955380154425,663.7889111377243,0.21858188954879185
678,3272,0,3610,12.9,6.9,0,0,1008.8,155.684,0.9848282390527393,1.0003117846309573,667.9217288993062,665.4818566674894,0.21642544610291206
678,3199,0,3612,12.9,5.5,0,0,1009,156.445,0.9800377101772935,1.0018334146894767,665.6838084323114,666.6948698090097,0.2148955680945319
656,3557,0,3613,12.6,5.1,0,0,1009,157.32,0.9745868266506907,1.0018334146894767,640.5011133863767,666.7189818234867,0.21486528516113784
718,3277,0,3614,13,4.1,0,0,1009,157.449,0.9737883350715892,1.0018334146894767,700.4619115090574,668.8483749998572,0.21221032381026994
716,3453,0,3615,12.8,3.4,0,0,1008.9,156.982,0.9766852223101162,1.0010723105505197,700.0564930398318,671.3884783110684,0.2090926781663405
690,3259,0,3616,12.8,2.8,0,0,1008.7,157.183,0.975436272171206,0.9995518364915104,672.7493908881216,671.8748846453375,0.2085017030777989
701,3476,0,3606,12.6,2.5,0,0,1008.8,157.369,0.9742833694608637,1.0003117846309573,683.1855823652028,675.114804139346,0.20461365070395718
688,3436,0,3616,12.7,3.5,0,0,1008.9,157.425,0.9739367925595468,1.0010723105505197,670.7870348173304,673.912949698608,0.20604619517444275
661,3383,0,3607,12.7,11.3,0,0,1009.4,157.641,0.9726023025018027,1.004883622236538,646.0297544489152,674.150963024338,0.20576159138524314
722,3403,0,3612,13.2,15.8,0,0,1009.9,156.954,0.976859459259953,1.0087094444595222,711.4352356998285,672.9131899197351,0.2072465726131704
694,3494,0,3609,13.2,17.9,0,0,1010.1,157.193,0.975374218754567,1.0102438486668746,683.8438684236716,673.1003406576567,0.20702126067592577
641,3537,0,3613,12.9,14.4,0,0,1010,156.476,0.9798435515266665,1.009476355026413,634.031622907307,672.1136743345518,0.20821227889104127
626,3395,0,3606,13.3,19.6,0,0,1010.6,157.061,0.9761939601090446,1.0140900785001965,619.7078296336375,671.0640988004124,0.20948786200862965
677,3448,0,3607,13,19,0,0,1010.6,157.677,0.9723802429567195,1.0140900785001965,667.5769432294375,672.0948170118832,0.2082351180907955
669,3499,0,3612,14.3,20.3,0,0,1010.4,157.401,0.9740852953201482,1.0125498324644118,659.8413248276678,670.806527271983,0.20980226641422062
722,3437,0,3607,14.4,20.5,0,0,1010.3,157.443,0.9738254452004005,1.0117805869420635,711.3849253383117,670.9322226414306,0.20964876881168992
664,3461,0,3606,14.1,20.2,0,0,1009.9,157.281,0.9748284889381849,1.0087094444595222,652.9236191373808,672.9308632516716,0.2072252835962036
701,3400,0,3607,13.9,19.2,0,0,1009.6,157.374,0.9742524150665718,1.0064122067722816,687.3301656232617,673.4109272412982,0.2066479610273874
741,3435,0,3607,13.9,18.6,0,0,1009.8,157.642,0.9725961328116026,1.0079431165232344,726.4182887234081,672.3646605001147,0.2079085680498467
679,3540,0,3607,13.3,15.5,0,0,1009.6,156.904,0.9771707513427743,1.0064122067722816,667.7534325592505,673.9138566883544,0.2060451097921817
719,3460,0,3611,13,11,0,0,1009.7,157.438,0.9738563724684427,1.0071773707749196,705.228346428585,674.6763797291911,0.20513491043666973
665,3585,0,3606,12.7,7.8,0,0,1010.3,157.667,0.9724419159918478,1.0117805869420635,654.2920719319823,673.680069336946,0.20632509589461398
724,3493,0,3610,12.9,5.5,0,0,1011.3,157.606,0.9728182909831267,1.0194994137916007,718.0542784253241,675.723114353087,0.2038928997175082
661,3376,0,3612,13,4.2,0,0,1012,158.527,0.9671664736523538,1.0249376034312683,655.2395751196717,674.432639890508,0.2054253558064734
668,3316,0,3614,12.9,3.4,0,0,1012.2,157.606,0.9728182909831267,1.0264966931965291,667.061298861886,674.6155905197894,0.20520730430688694
660,3298,0,3616,12.8,2.9,0,0,1012.2,157.747,0.971948750649373,1.0264966931965291,658.4834378087323,673.2696678011561,0.2068176478854651
667,3449,0,3616,12.8,2.6,0,0,1012.5,156.988,0.9766478939070927,1.0288397757561114,670.2110715067545,671.7791444890269,0.20861787408419188
701,3256,0,3606,13,3.2,0,0,1012.6,157.876,0.9711545742778298,1.0296219911899005,700.9453966713046,670.9347869987091,0.20964563859448399
621,3308,0,3616,12.9,3.6,0,0,1012.5,157.357,0.9743576680331136,1.0288397757561114,622.526371229656,671.285495867593,0.20921804641765235
646,3377,0,3606,12.5,3.9,0,0,1012.4,157.73,0.9720535064267208,1.0280581545802054,645.565586944796,671.8318671046933,0.20855389133858196
681,3343,0,3606,12.6,4,0,0,1012.4,157.925,0.9708532503953563,1.0280581545802054,679.7017422603276,672.4005089639037,0.20786523031775928
601,3343,0,3616,12.4,5.4,0,0,1012.3,157.88,0.9711299693988261,1.0272771272107182,599.5693826724676,674.0276345729366,0.2059090050501101
711,3383,0,3606,12.9,12.7,0,0,1012.5,157.791,0.9716777228656049,1.0288397757561114,710.7871909456834,674.532227754722,0.20530662832865734
674,3308,0,3612,13.3,17.8,0,0,1012.7,158.028,0.9702204645296193,1.0304048013333802,673.8111620521718,674.8398918421789,0.20494032808546125
711,3288,0,3608,13,20.8,0,0,1012.9,157.701,0.972232259584192,1.0319722075583595,713.3581532107936,675.2608192169439,0.20444038229751454
628,3446,0,3608,14.1,23.6,0,0,1013.1,157.989,0.970459966001979,1.033541998052387,629.8909910790852,677.8288848966258,0.20142003800792221
695,3257,0,3626,14.2,23.1,0,0,1013.1,158.257,0.9688165425143068,1.033541998052387,695.9122466420272,679.1245457241049,0.19991536049837064
740,3368,0,3614,14.1,22.1,0,0,1012.8,158.573,0.9668859110232301,1.031188206638701,737.8105979730808,679.8400661598193,0.19908984068652605
686,3410,0,3612,14.4,19.9,0,0,1012.5,158.046,0.970109965254968,1.0288397757561114,684.6881753106195,679.0468675039914,0.20000521197047239
698,3338,0,3615,14.3,20.2,0,0,1012.3,158.156,0.9694352384271647,1.0272771272107182,695.1232954303102,679.9602813142236,0.19895152084060974
670,3524,0,3606,14.1,20.7,0,0,1011.9,158.387,0.968021362666675,1.0241589467796675,664.2431852967767,680.0455787608813,0.1988534428696435
651,3404,0,3616,13.8,20.3,0,0,1011.7,158.236,0.9689451172216605,1.0226034076897643,645.0411227566335,683.4286271241366,0.19500681809437617
708,3309,0,3615,13.9,19.3,0,0,1011.5,157.362,0.9743267089175701,1.0210502312232284,704.3442500904945,684.7897033353637,0.19348270710912027
722,3306,0,3607,13.1,15.2,0,0,1011.6,157.621,0.9727257127456789,1.0218265243529818,717.636906495067,685.6309716871206,0.19254728358211576
651,3295,0,3614,13,9.9,0,0,1011.7,158.009,0.9703371299652974,1.0226034076897643,645.9678062674826,689.1109886564177,0.18873051124675977
668,3455,0,3607,13.2,6.9,0,0,1012.3,157.627,0.9726886863842277,1.0272771272107182,667.4795207319966,690.2814821093849,0.18746550854005417
681,3380,0,3611,13.1,5.1,0,0,1013,157.938,0.9707733387068765,1.0327568045451938,682.752057201217,691.4927932337458,0.18616615181972326
641,3541,0,3613,13.1,3.5,0,0,1013.3,157.591,0.9729108868443417,1.0351141764423057,645.5343387394734,692.1158776267163,0.18550160785119518
689,3466,0,3614,12.6,2.6,0,0,1013.8,157.592,0.9729047132385314,1.0390550933126046,696.5112007452528,695.217296409165,0.18223193927689507
678,3291,0,3616,12.8,2,0,0,1013.9,158.211,0.9690982268532949,1.0398450753386679,683.2287486873014,696.040872742555,0.1813742013755536
704,3187,0,3616,12.9,1.6,0,0,1014.1,157.291,0.9747665128245524,1.0414268416910681,714.6641996293112,696.2763764185005,0.1811297301695049
734,3288,0,3607,12.6,1.5,0,0,1014,157.233,0.9751260840198092,1.0406356579792755,744.8272149576239,697.0463308219458,0.18033292974471973
721,3424,0,3607,12.9,1.6,0,0,1013.9,157.349,0.9744072067104759,1.0398450753386679,730.5406579313973,697.8300306996181,0.17952577179053997
655,3419,0,3607,12.5,1.1,0,0,1013.5,156.889,0.9772641776586418,1.036688746360479,663.592797755962,699.6203147771919,0.17769638665548915
709,3428,0,3606,12.3,0.4,0,0,1013.7,157.282,0.9748222909721815,1.038265711444793,717.5963126631489,697.6119100310775,0.17975003114010493
714,3261,0,3607,12.6,2.8,0,0,1014.2,156.46,0.9799437528357833,1.0422186269310334,729.21936164081,698.1744216730822,0.17917229908919285
659,3352,0,3608,12.8,9.5,0,0,1014.5,157.204,0.9753059691145687,1.0445975963950553,671.39069664622,697.8633653631952,0.17949152541947605
709,3485,0,3614,13.4,16.7,0,0,1014.5,157.076,0.9761007382966632,1.0445975963950553,722.9194319104706,696.180843835985,0.18122885763166058
712,3229,0,3620,14,22.1,0,0,1014.6,157.405,0.9740605417152356,1.0453917923245415,725.0117256218484,697.785046572939,0.17957199734903548
